artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
Salvador Dali,c.1923,portrait,590,1270,109474,wikiart,Expressionism,"Portrait of My Cousin Ana, Maria Domenech",train_and_test,FALSE,39323.jpg
Salvador Dali,1981,landscape,679,1094,175091,wikiart,Surrealism,The Path of Enigma,train_and_test,FALSE,3287.jpg
Salvador Dali,1943,allegorical painting,677,1094,194909,wikiart,Surrealism,The Poetry of America (unfinished),train_and_test,FALSE,92452.jpg
Salvador Dali,1942,animal painting,1024,723,704818,wikiart,Surrealism,Sheep,train_and_test,TRUE,38096.jpg
Salvador Dali,1960,religious painting,640,1141,125145,wikiart,Expressionism,Madonna,train_and_test,TRUE,2961.jpg
Salvador Dali,,cloudscape,737,990,60500,wikiart,Surrealism,The Moon,train_and_test,TRUE,16886.jpg
Salvador Dali,1937,figurative,640,1129,91669,wikiart,Surrealism,Ant Face,train_and_test,TRUE,46936.jpg
Salvador Dali,1925,sketch and study,655,1094,597361,wikiart,Post-Impressionism,Portrait of Maria Carbona,train_and_test,TRUE,82365.jpg
Salvador Dali,1928,animal painting,1024,696,637217,wikiart,Surrealism,The Rotting Bird,train_and_test,TRUE,37155.jpg
Salvador Dali,c.1918,marina,849,838,284772,wikiart,Impressionism,Boat,train_and_test,TRUE,20310.jpg
Salvador Dali,1929,symbolic painting,650,1094,203430,wikiart,Surrealism,Playing in the Dark,train_and_test,FALSE,76910.jpg
Salvador Dali,1958,religious painting,640,1108,153547,wikiart,Surrealism,Cosmic Madonna,train_and_test,TRUE,87466.jpg
Salvador Dali,1947,flower painting,640,1103,79832,wikiart,Realism,Wheat Ear,train_and_test,FALSE,33067.jpg
Salvador Dali,1918,still life,640,1102,111064,wikiart,Realism,Duck,train_and_test,FALSE,57399.jpg
Salvador Dali,c.1931,portrait,640,1082,80015,wikiart,Surrealism,Mme. Reese,train_and_test,TRUE,54156.jpg
Salvador Dali,1962,self-portrait,640,1074,148109,wikiart,Surrealism,Macrophotographic Self-Portrait with the Appearance of Gala,train_and_test,TRUE,82513.jpg
Salvador Dali,,still life,681,1008,52421,wikiart,Surrealism,The Gold Chalice,train_and_test,TRUE,21833.jpg
Salvador Dali,c.1923,self-portrait,776,881,122547,wikiart,Pointillism,Sick Boy (Self-portrait in Cadaqués),train_and_test,FALSE,2838.jpg
Salvador Dali,1948,portrait,640,1067,92390,wikiart,Surrealism,Portrait of Nada Pachevich,train_and_test,TRUE,88180.jpg
Salvador Dali,1930,symbolic painting,619,1094,577439,wikiart,Surrealism,The Font,train_and_test,FALSE,15695.jpg
Salvador Dali,1918,portrait,640,1050,138019,wikiart,Expressionism,Crepuscular Old Man,train_and_test,TRUE,78657.jpg
Salvador Dali,1952,religious painting,640,1049,96869,wikiart,Surrealism,Arithmosophic Cross,train_and_test,FALSE,14698.jpg
Salvador Dali,1926,portrait,640,1040,106129,wikiart,Expressionism,"Portrait of a Woman, (unfinished)",train_and_test,TRUE,68598.jpg
Salvador Dali,c.1926,portrait,606,1094,568402,wikiart,Cubism,Homage to Erik Satie,train_and_test,TRUE,88926.jpg
Salvador Dali,1954,portrait,640,1034,95984,wikiart,Surrealism,Portrait of Mrs. Reeves,train_and_test,TRUE,5108.jpg
Salvador Dali,,religious painting,681,971,62311,wikiart,Surrealism,Triomphe De L'Amour,train_and_test,FALSE,251.jpg
Salvador Dali,1921,portrait,640,1032,90190,wikiart,Expressionism,A Seated Man and a Dancing Couple,train_and_test,TRUE,26711.jpg
Salvador Dali,1947,symbolic painting,602,1094,563196,wikiart,Surrealism,Dematerialization Near the Nose of Nero,train_and_test,FALSE,45941.jpg
Salvador Dali,1936,landscape,1024,636,534288,wikiart,Surrealism,Geological justice,train_and_test,TRUE,88017.jpg
Salvador Dali,1977,interior,640,1013,73066,wikiart,Realism,"Aurora's Head, After Michelangelo (detail of a Figure on the Grave of Lorenzo Di Medici)",train_and_test,TRUE,99637.jpg
Salvador Dali,1962,landscape,640,1010,109893,wikiart,Surrealism,The Alchemist,train_and_test,TRUE,16585.jpg
Salvador Dali,1910,landscape,640,1010,86782,wikiart,Impressionism,Landscape Near Figueras,train_and_test,FALSE,53030.jpg
Salvador Dali,1937,design,960,670,146534,wikiart,Surrealism,Mae West Lips Sofa,train_and_test,TRUE,93377.jpg
Salvador Dali,1929,symbolic painting,640,1004,122627,wikiart,Surrealism,The Lugubrious Game,train_and_test,FALSE,33275.jpg
Salvador Dali,1946,genre painting,640,998,94989,wikiart,Surrealism,Untitled (Spanish Dances in a Landscape),train_and_test,TRUE,61005.jpg
Salvador Dali,c.1981,mythological painting,640,992,70966,wikiart,Surrealism,Jason Carrying the Golden Fleece (unfinished),train_and_test,TRUE,51596.jpg
Salvador Dali,1970,sketch and study,640,987,84544,wikiart,Surrealism,Study for the Decoration of the Ceiling in Pubol,train_and_test,FALSE,83384.jpg
Salvador Dali,c.1943,portrait,640,986,139310,wikiart,Surrealism,Portrait of Mrs. Harrison Williams,train_and_test,TRUE,231.jpg
Salvador Dali,1979,abstract,640,983,89780,wikiart,Op Art,Phosphene,train_and_test,TRUE,6710.jpg
Salvador Dali,1970,nude painting (nu),640,983,84755,wikiart,Expressionism,Winged Victory,train_and_test,TRUE,59292.jpg
Salvador Dali,1956,religious painting,640,982,61416,wikiart,Surrealism,Assumpta Canaveral,train_and_test,FALSE,49565.jpg
Salvador Dali,1931,still life,640,982,141404,wikiart,Surrealism,"Combinations (or The Combined Dalinian Phantasms; Ants, Keys, Nails)",train_and_test,TRUE,69880.jpg
Salvador Dali,1929,symbolic painting,573,1094,601680,wikiart,Surrealism,Imperial Monument of Woma-Child. Gala (Utopian Fantasy),train_and_test,TRUE,63109.jpg
Salvador Dali,,symbolic painting,725,864,284814,wikiart,Surrealism,LaTour,train_and_test,TRUE,3195.jpg
Salvador Dali,1970,religious painting,640,977,112228,wikiart,Surrealism,Roger Freeing Angelica (St. George and the Damsel),train_and_test,FALSE,94723.jpg
Salvador Dali,1960,genre painting,640,974,54426,wikiart,Surrealism,The Cosmic Athlete,train_and_test,TRUE,68538.jpg
Salvador Dali,1976,figurative,640,970,72605,wikiart,Surrealism,The Chair,train_and_test,TRUE,70121.jpg
Salvador Dali,1921,genre painting,640,969,88096,wikiart,Cloisonnism,Man Holding Up a Baby as Though He Were Drinking from a Bottle,train_and_test,TRUE,10141.jpg
Salvador Dali,1952,religious painting,640,969,133405,wikiart,Surrealism,Madonna in Particles,train_and_test,TRUE,59637.jpg
Salvador Dali,1981,portrait,640,968,83289,wikiart,Surrealism,Untitled (Female Bust with Draped Cloth),train_and_test,FALSE,100969.jpg
Salvador Dali,1954,mythological painting,640,968,123269,wikiart,Surrealism,The Lighthouse at Alexandria,train_and_test,TRUE,56607.jpg
Salvador Dali,1982,figurative,640,967,88467,wikiart,Surrealism,After the Head of 'Giuliano di Medici,train_and_test,TRUE,94146.jpg
Salvador Dali,c.1958,religious painting,640,966,133072,wikiart,Surrealism,Religious Scene in Particles,train_and_test,TRUE,57625.jpg
Salvador Dali,1981,landscape,640,963,92057,wikiart,Surrealism,Tower,train_and_test,FALSE,102827.jpg
Salvador Dali,1954,portrait,640,962,133659,wikiart,Surrealism,Head Bombarded with Grains of Wheat (Particle Head Over the Village of Cadaques),train_and_test,TRUE,58826.jpg
Salvador Dali,1981,mythological painting,640,961,83183,wikiart,Surrealism,Mercury and Argus,train_and_test,TRUE,23117.jpg
Salvador Dali,1981,portrait,640,960,46598,wikiart,Expressionism,Untitled (Head of a Woman; unfinished),train_and_test,TRUE,39671.jpg
Salvador Dali,1982,portrait,640,958,114585,wikiart,Neoclassicism,"Giuliano di Medici' by Michelangelo, Seen from Behind",train_and_test,TRUE,42324.jpg
Salvador Dali,1925,nude painting (nu),640,957,96695,wikiart,Symbolism,Double-sided Verso (Studio Scene),train_and_test,TRUE,51443.jpg
Salvador Dali,1920,portrait,640,955,95242,wikiart,Post-Impressionism,"Portrait of the Artist's Mother, Dofia Felipa Dome Domenech De, Dali",train_and_test,FALSE,3870.jpg
Salvador Dali,1924,cityscape,728,838,185060,wikiart,Post-Impressionism,Port Alguer,train_and_test,TRUE,45146.jpg
Salvador Dali,1934,figurative,640,952,70451,wikiart,Surrealism,Barber Saddened by the Persistence of Good Weather (The Anguished Barber),train_and_test,TRUE,34131.jpg
Salvador Dali,1965,religious painting,640,952,115184,wikiart,Surrealism,Untitled (St. John from Behind),train_and_test,FALSE,2245.jpg
Salvador Dali,1941,symbolic painting,640,951,99878,wikiart,Surrealism,Mysterious Mouth Appearing in the Back of My Nurse,train_and_test,FALSE,63935.jpg
Salvador Dali,1969,illustration,640,949,113389,wikiart,Surrealism,The Pool of Tears,train_and_test,TRUE,43304.jpg
Salvador Dali,c.1971,animal painting,640,948,101211,wikiart,Surrealism,Caligula's Horse (Dali's Horses),train_and_test,TRUE,77079.jpg
Salvador Dali,1932,symbolic painting,640,947,78550,wikiart,Surrealism,The Veiled Heart,train_and_test,TRUE,66088.jpg
Salvador Dali,1979,mythological painting,640,945,68161,wikiart,Expressionism,Three Graces of Canova (unfinished),train_and_test,FALSE,93218.jpg
Salvador Dali,1941,allegorical painting,640,942,92044,wikiart,Surrealism,Allegory of Sunset Air (Allegory of the Everning),train_and_test,FALSE,55405.jpg
Salvador Dali,1948,nude painting (nu),640,942,111958,wikiart,Expressionism,Untitled (Male Nude in a Landscape),train_and_test,TRUE,39712.jpg
Salvador Dali,1939,portrait,640,942,137635,wikiart,Surrealism,Actress Betty Stockfeld Is Metamorphosed into a Nurse,train_and_test,TRUE,47187.jpg
Salvador Dali,1970,nude painting (nu),640,942,63064,wikiart,Symbolism,Les Dlemoilselles D'Avignon (The Girls of Avignon),train_and_test,TRUE,68509.jpg
Salvador Dali,1982,sketch and study,640,939,106211,wikiart,Neoclassicism,After Michelangelo's 'Squatting Child',train_and_test,TRUE,43247.jpg
Salvador Dali,c.1920,cloudscape,640,937,100385,wikiart,Impressionism,"Moonlight Over the Bay At, Cadaques",train_and_test,FALSE,15415.jpg
Salvador Dali,1932,landscape,640,935,57925,wikiart,Surrealism,The Birth of Liquid Fears,train_and_test,FALSE,72595.jpg
Salvador Dali,1932,still life,640,932,80007,wikiart,Surrealism,Anthropomorphic Bread,train_and_test,FALSE,95724.jpg
Salvador Dali,1935,figurative,640,932,102718,wikiart,Surrealism,Exquisite Cadaver,train_and_test,TRUE,54105.jpg
Salvador Dali,1925,portrait,640,928,70011,wikiart,Post-Impressionism,Seated Monk,train_and_test,TRUE,98643.jpg
Salvador Dali,1918,still life,800,741,176920,wikiart,Realism,Still Life,train_and_test,TRUE,95773.jpg
Salvador Dali,1924,still life,707,838,156355,wikiart,Cubism,Puristic Still Life,train_and_test,TRUE,30465.jpg
Salvador Dali,1974,portrait,640,920,77610,wikiart,Surrealism,Cranach Metamorphosis (Woman in a Mirror),train_and_test,TRUE,15402.jpg
Salvador Dali,1923,landscape,640,920,74864,wikiart,Expressionism,Figures in a Landscape at Ampurdan,train_and_test,TRUE,88105.jpg
Salvador Dali,c.1919,cityscape,640,914,106027,wikiart,Post-Impressionism,Pianc,train_and_test,FALSE,55104.jpg
Salvador Dali,1981,symbolic painting,640,914,76807,wikiart,Surrealism,"Gala in a Patio Watching the Sky, Where the Equestrian Figure of Prince Baltasar Carlos and Several Constellations (All) Appear, after Velazquez",train_and_test,TRUE,38681.jpg
Salvador Dali,1931,landscape,640,913,96832,wikiart,Surrealism,The Sense of Speed,train_and_test,TRUE,44902.jpg
Salvador Dali,1965,portrait,640,912,72134,wikiart,Surrealism,Portrait of Mrs. Ruth Daponte,train_and_test,FALSE,6003.jpg
Salvador Dali,1925,sketch and study,640,912,85489,wikiart,Post-Impressionism,Study of Nude,train_and_test,TRUE,79198.jpg
Salvador Dali,1982,portrait,640,911,86672,wikiart,Post-Impressionism,Don Jose Nieto Velazquez from 'Las Meninas' by Velazquez,train_and_test,TRUE,65572.jpg
Salvador Dali,1976,symbolic painting,640,911,77015,wikiart,Surrealism,The Wash Basin,train_and_test,TRUE,23796.jpg
Salvador Dali,1979,landscape,1024,569,129975,wikiart,Surrealism,Searching for the Fourth Dimension,train_and_test,TRUE,15240.jpg
Salvador Dali,1934,allegorical painting,640,908,97468,wikiart,Surrealism,Allegory of an American Christmas,train_and_test,TRUE,76482.jpg
Salvador Dali,1960,symbolic painting,640,907,149811,wikiart,Symbolism,A Fate of the Parthenon,train_and_test,TRUE,84537.jpg
Salvador Dali,1927,self-portrait,640,905,107420,wikiart,Cubism,Self-Portrait Being Duplicated into Three,train_and_test,TRUE,79624.jpg
Salvador Dali,1982,figurative,640,903,81680,wikiart,Surrealism,Exploded Head,train_and_test,FALSE,6491.jpg
Salvador Dali,1962,religious painting,640,903,93174,wikiart,Surrealism,The Sacred Heart of Jesus,train_and_test,TRUE,54439.jpg
Salvador Dali,1926,portrait,640,903,77332,wikiart,Expressionism,"Ana Maria, Sewing",train_and_test,FALSE,3671.jpg
Salvador Dali,1936,figurative,640,901,67540,wikiart,Surrealism,Man with His Head Full of Clouds,train_and_test,TRUE,94745.jpg
Salvador Dali,1932,landscape,640,898,60588,wikiart,Surrealism,Surrealist Essay,train_and_test,TRUE,102010.jpg
Salvador Dali,c.1972,landscape,640,898,87925,wikiart,Surrealism,Gala's Dream (Dream of Paradise),train_and_test,TRUE,83264.jpg
Salvador Dali,1919,portrait,640,896,96301,wikiart,Expressionism,Portrait of a Gipsy,train_and_test,TRUE,32083.jpg
Salvador Dali,1954,sketch and study,640,896,96155,wikiart,Surrealism,Crucifixion,train_and_test,FALSE,8755.jpg
Salvador Dali,1982,figurative,640,895,118160,wikiart,Surrealism,Topological Study for 'Exploded Head',train_and_test,TRUE,61788.jpg
Salvador Dali,1931,portrait,640,893,67514,wikiart,Surrealism,They Were There,train_and_test,TRUE,81460.jpg
Salvador Dali,1923,self-portrait,640,893,70071,wikiart,Expressionism,Self-portrait with L'Humanitie,train_and_test,FALSE,38040.jpg
Salvador Dali,1949,design,560,1020,127604,wikiart,Surrealism,Set design for the ballet 'Los Sacos Del Molinero',train_and_test,TRUE,77248.jpg
Salvador Dali,1924,portrait,640,892,88872,wikiart,Expressionism,Portrait of My Sister (original State),train_and_test,TRUE,57117.jpg
Salvador Dali,1924,portrait,640,892,92569,wikiart,Expressionism,Ana Maria,train_and_test,TRUE,40628.jpg
Salvador Dali,1942,symbolic painting,640,891,82401,wikiart,Surrealism,Mural Painting for Helena Rubinstein (panel 3),train_and_test,FALSE,8735.jpg
Salvador Dali,1971,mythological painting,640,890,150716,wikiart,Expressionism,Le Char d'Or,train_and_test,FALSE,10508.jpg
Salvador Dali,1944,landscape,640,890,87507,wikiart,Surrealism,Paranoia (Surrealist Figures),train_and_test,TRUE,94750.jpg
Salvador Dali,,interior,640,890,106702,wikiart,Surrealism,St. Peter's in Rome,train_and_test,TRUE,84464.jpg
Salvador Dali,1962,portrait,640,889,90621,wikiart,Surrealism,Portrait of Mr. Fagen,train_and_test,FALSE,42277.jpg
Salvador Dali,1971,animal painting,640,888,99897,wikiart,Expressionism,The Christian Knight (Dali's Horses),train_and_test,FALSE,79686.jpg
Salvador Dali,1965,self-portrait,640,886,117917,wikiart,Surrealism,The Sun of Dali,train_and_test,TRUE,84720.jpg
Salvador Dali,1952,symbolic painting,640,886,148482,wikiart,Surrealism,Opposition,train_and_test,TRUE,75071.jpg
Salvador Dali,1923,genre painting,640,884,80744,wikiart,Expressionism,Satirical Composition ('The Dance' by Matisse),train_and_test,FALSE,93366.jpg
Salvador Dali,c.1925,still life,640,884,100686,wikiart,Cubism,Still Life,train_and_test,TRUE,7227.jpg
Salvador Dali,c.1969,religious painting,640,883,76971,wikiart,Surrealism,Untitled (Surrealist Angel),train_and_test,FALSE,80176.jpg
Salvador Dali,1924,still life,578,976,108475,wikiart,Post-Impressionism,Siphon and Small Bottle of Rum,train_and_test,TRUE,18361.jpg
Salvador Dali,1963,religious painting,634,888,151302,wikiart,Expressionism,Mohammed's Dream,train_and_test,TRUE,52642.jpg
Salvador Dali,1926,landscape,640,879,90549,wikiart,Realism,Rocks of Liane (first version),train_and_test,FALSE,52622.jpg
Salvador Dali,c.1936,landscape,640,879,70732,wikiart,Surrealism,Surrealist Composition with Invisible Figures,train_and_test,TRUE,13162.jpg
Salvador Dali,1923,portrait,640,879,100352,wikiart,Expressionism,Portrait of My First Cousin,train_and_test,TRUE,17381.jpg
Salvador Dali,1933,portrait,640,878,109203,wikiart,Surrealism,Portrait of Gala,train_and_test,TRUE,73855.jpg
Salvador Dali,1960,portrait,640,877,87773,wikiart,Surrealism,Portrait of Mrs. Fagen,train_and_test,TRUE,99590.jpg
Salvador Dali,1974,symbolic painting,640,877,98100,wikiart,Surrealism,The Palace of the Wind,train_and_test,TRUE,81610.jpg
Salvador Dali,1954,portrait,640,874,133796,wikiart,Surrealism,Portrait of Mrs. Ann Woodward,train_and_test,TRUE,67909.jpg
Salvador Dali,c.1951,religious painting,640,873,128140,wikiart,Surrealism,Celestial Coronation,train_and_test,TRUE,72573.jpg
Salvador Dali,1931,nude painting (nu),640,873,73995,wikiart,Surrealism,Gradiva,train_and_test,FALSE,99256.jpg
Salvador Dali,1981,genre painting,640,873,96306,wikiart,Symbolism,Figures (Scene after Goya),train_and_test,TRUE,8261.jpg
Salvador Dali,c.1920,still life,640,872,153725,wikiart,Post-Impressionism,Still Life by a Window,train_and_test,FALSE,30512.jpg
Salvador Dali,1922,portrait,640,871,76678,wikiart,Expressionism,Portrait Of Jaume Miravidles,train_and_test,TRUE,311.jpg
Salvador Dali,1958,portrait,640,869,59066,wikiart,Surrealism,Portrait of Sir James Dunn,train_and_test,TRUE,3768.jpg
Salvador Dali,1977,symbolic painting,640,867,69574,wikiart,Surrealism,Fertility,train_and_test,TRUE,35119.jpg
Salvador Dali,1919,landscape,640,867,91943,wikiart,Impressionism,"Llane Beach, Cadaques",train_and_test,TRUE,72672.jpg
Salvador Dali,1951,portrait,640,866,100724,wikiart,Surrealism,Portrait of Katharina Cornell,train_and_test,FALSE,46571.jpg
Salvador Dali,c.1934,symbolic painting,640,864,110630,wikiart,Surrealism,The Ghost of Vermeer Van Delft,train_and_test,TRUE,78963.jpg
Salvador Dali,c.1930,figurative,640,864,87872,wikiart,Surrealism,Chocolate,train_and_test,TRUE,25045.jpg
Salvador Dali,1958,still life,640,864,144475,wikiart,Surrealism,Dionysus Spitting the Complete Image of Cadaques on the Tip of the Tongue of a Three-Storied Gaudinian Woman,train_and_test,TRUE,67866.jpg
Salvador Dali,1942,portrait,640,863,112758,wikiart,Surrealism,Portrait of the Marquis De Cuevas,train_and_test,TRUE,82277.jpg
Salvador Dali,1974,symbolic painting,640,862,104877,wikiart,Surrealism,The Palace of the Wind,train_and_test,FALSE,82209.jpg
Salvador Dali,1951,religious painting,640,862,116954,wikiart,Surrealism,Explosive Madonna,train_and_test,FALSE,31628.jpg
Salvador Dali,1981,figurative,640,862,113404,wikiart,Surrealism,"Ready-to-wear Fashion for Next Spring; 'Garlands, Nests and Flowers'",train_and_test,FALSE,100523.jpg
Salvador Dali,1920,landscape,640,861,109522,wikiart,Post-Impressionism,The Vegetable Garden of Llaner,train_and_test,TRUE,77407.jpg
Salvador Dali,1981,landscape,640,861,93948,wikiart,Expressionism,Untitled (Imaginary Landscape at Pubol),train_and_test,FALSE,52915.jpg
Salvador Dali,1923,genre painting,640,861,68703,wikiart,Expressionism,Domestic Scen,train_and_test,FALSE,81951.jpg
Salvador Dali,1928,symbolic painting,640,860,89879,wikiart,Surrealism,Little Cinders (Senicitas),train_and_test,TRUE,40997.jpg
Salvador Dali,1930,symbolic painting,640,858,67947,wikiart,Surrealism,The Feeling of Becoming,train_and_test,TRUE,13176.jpg
Salvador Dali,1934,landscape,640,858,108675,wikiart,Surrealism,Aerodynamic Chair,train_and_test,TRUE,57729.jpg
Salvador Dali,1959,nude painting (nu),640,857,124123,wikiart,Surrealism,Woman Undressing,train_and_test,TRUE,7169.jpg
Salvador Dali,1932,symbolic painting,640,853,71002,wikiart,Surrealism,The Knight at the Tower,train_and_test,TRUE,2018.jpg
Salvador Dali,1942,symbolic painting,640,853,90286,wikiart,Surrealism,Mural Painting for Helena Rubinstein (panel 1),train_and_test,FALSE,66362.jpg
Salvador Dali,1959,portrait,640,852,63223,wikiart,Surrealism,Portrait of Reinaldo Herrera Marquis De Torre Casa,train_and_test,FALSE,70521.jpg
Salvador Dali,c.1920,portrait,640,852,136749,wikiart,Impressionism,Tieta,train_and_test,TRUE,76050.jpg
Salvador Dali,c.1927,nude painting (nu),640,851,143079,wikiart,Surrealism,Nude Woman in an Armchair,train_and_test,TRUE,4571.jpg
Vincent van Gogh,1887,cityscape,2630,3461,9630782,wikiart,Post-Impressionism,Entrance to the Moulin de la Galette,train_and_test,TRUE,75309.jpg
Vincent van Gogh,1886,self-portrait,2725,3301,9226662,wikiart,Post-Impressionism,Self-Portrait with Dark Felt Hat at the Easel,train_and_test,TRUE,21520.jpg
Vincent van Gogh,1890,portrait,2479,3237,2183192,wikiart,Post-Impressionism,Young Peasant Girl in a Straw Hat sitting in front of a wheatfield,train_and_test,TRUE,61388.jpg
Vincent van Gogh,1890,genre painting,2628,2970,6355177,wikiart,Post-Impressionism,Landscape with Couple Walking and Crescent Moon,train_and_test,TRUE,87903.jpg
Vincent van Gogh,1889,sketch and study,3085,2527,6807323,wikiart,Post-Impressionism,The Courtyard of the Hospital at Arles,train_and_test,FALSE,26488.jpg
Vincent van Gogh,1885,portrait,2448,3168,6362891,wikiart,Realism,Head of an Old Woman with White Cap The Midwife,train_and_test,TRUE,60631.jpg
Vincent van Gogh,1887,landscape,3071,2489,2112277,wikiart,Post-Impressionism,On the Outskirts of Paris,train_and_test,TRUE,25955.jpg
Vincent van Gogh,1890,flower painting,2739,2781,7336459,wikiart,Post-Impressionism,Japanese Vase with Roses and Anemones,train_and_test,TRUE,53388.jpg
Vincent van Gogh,1888,cityscape,2430,3121,8185396,wikipedia,Post-Impressionism,Les Alyscamps,train_and_test,TRUE,85049.jpg
Vincent van Gogh,1885,cityscape,2399,3140,6915108,wikiart,Realism,Backyards of Old Houses in Antwerp in the Snow,train_and_test,TRUE,67895.jpg
Vincent van Gogh,1890,portrait,2739,2750,5404238,wikiart,Cloisonnism,Two Children,train_and_test,TRUE,1426.jpg
Vincent van Gogh,1888,landscape,2870,2609,8288607,wikiart,Japonism,The Langlois Bridge at Arles with Women Washing,train_and_test,TRUE,87809.jpg
Vincent van Gogh,1884,still life,3071,2394,1984313,wikiart,Realism,"Still Life with Four Stone Bottles, Flask and White Cup ",train_and_test,TRUE,62470.jpg
Vincent van Gogh,1888,sketch and study,2987,2439,5714389,wikiart,Post-Impressionism,Field with Flowers,train_and_test,TRUE,47623.jpg
Vincent van Gogh,1888,sketch and study,2309,3050,2043305,wikiart,Post-Impressionism,Portrait of the Postman Joseph Roulin,train_and_test,TRUE,10639.jpg
Vincent van Gogh,1888,landscape,2300,3050,2255845,wikiart,Post-Impressionism,Wheat Field with Sheaves and Arles in the Background ,train_and_test,TRUE,25444.jpg
Vincent van Gogh,1890,flower painting,2169,3180,7132214,wikiart,Post-Impressionism,Still Life Vase with Rose-Mallows,train_and_test,TRUE,31328.jpg
Vincent van Gogh,c.1885,sketch and study,2037,3354,5278566,wikiart,Realism,Head of a Young Man,train_and_test,TRUE,10446.jpg
Vincent van Gogh,1889,landscape,2721,2499,6863350,wikiart,Post-Impressionism,Study of Pine Trees,train_and_test,FALSE,7270.jpg
Vincent van Gogh,1888,portrait,2201,3079,2009873,wikiart,Post-Impressionism,Portrait of Eugene Boch,train_and_test,TRUE,57934.jpg
Vincent van Gogh,1890,landscape,2130,3180,7462460,wikiart,Post-Impressionism,The Garden of Doctor Gachet at Auvers-sur-Oise,train_and_test,TRUE,33956.jpg
Vincent van Gogh,1888,genre painting,2908,2297,6444167,wikiart,Post-Impressionism,Sower,train_and_test,TRUE,87410.jpg
Vincent van Gogh,1888,landscape,2886,2285,7201227,wikiart,Post-Impressionism,"Harvest at La Crau, with Montmajour in the Background",train_and_test,TRUE,5742.jpg
Vincent van Gogh,1888,landscape,2838,2287,6935883,wikiart,Post-Impressionism,Haystacks in Provence,train_and_test,TRUE,63410.jpg
Vincent van Gogh,1887,still life,2727,2317,1908848,wikipedia,Post-Impressionism,Still Life with Basket of Apples (to Lucien Pissarro),train_and_test,TRUE,5202.jpg
Vincent van Gogh,1887,landscape,2760,2280,6663663,wikiart,Post-Impressionism,Wheat Field with a Lark,train_and_test,TRUE,70528.jpg
Vincent van Gogh,1887,still life,2716,2304,2005544,wikiart,Post-Impressionism,Still Life with Basket of Apples,train_and_test,TRUE,25303.jpg
Vincent van Gogh,1887,cityscape,2725,2261,1841803,wikipedia,Post-Impressionism,Restaurant de la Sirene at Asnieres,train_and_test,TRUE,21498.jpg
Vincent van Gogh,1888,landscape,2253,2725,1881049,wikiart,Post-Impressionism,Arles View from the Wheat Fields,train_and_test,TRUE,14872.jpg
Vincent van Gogh,1890,genre painting,2735,2238,1980199,wikipedia,Post-Impressionism,The Drinkers (after Daumier),train_and_test,FALSE,99669.jpg
Vincent van Gogh,1888,landscape,2242,2725,1826474,wikiart,Post-Impressionism,A Lane near Arles,train_and_test,TRUE,73970.jpg
Vincent van Gogh,1887,flower painting,2245,2713,1938775,wikiart,Post-Impressionism,"Vase with Lilacs, Daisies and Anemones",train_and_test,TRUE,41943.jpg
Vincent van Gogh,1885,portrait,2220,2730,5362355,wikiart,Realism,Portrait of Woman in Blue,train_and_test,TRUE,101270.jpg
Vincent van Gogh,1885,sketch and study,2205,2741,1946173,wikipedia,Realism,Peasant Woman Digging,train_and_test,FALSE,30933.jpg
Vincent van Gogh,1889,landscape,2736,2209,5911720,wikiart,Post-Impressionism,Entrance to a Quarry,train_and_test,TRUE,102168.jpg
Vincent van Gogh,1890,portrait,2211,2727,1744478,wikiart,Post-Impressionism,Dr. Paul Gachet,train_and_test,TRUE,26594.jpg
Vincent van Gogh,1885,portrait,2215,2720,1879264,wikiart,Post-Impressionism,Portrait of a Woman with a Red Ribbon,train_and_test,TRUE,36628.jpg
Vincent van Gogh,1890,genre painting,1684,3573,1941303,wikiart,Post-Impressionism,Marguerite Gachet at the Piano,train_and_test,TRUE,98413.jpg
Vincent van Gogh,1887,self-portrait,2201,2719,1932121,wikiart,Post-Impressionism,Self-Portrait,train_and_test,TRUE,20881.jpg
Vincent van Gogh,1887,landscape,2203,2716,1986731,wikiart,Post-Impressionism,Trees and Undergrowth,train_and_test,TRUE,5063.jpg
Vincent van Gogh,1888,still life,2730,2190,1348447,wikipedia,Post-Impressionism,A Pair of Leather Clogs,train_and_test,TRUE,47589.jpg
Vincent van Gogh,1885,sketch and study,2155,2763,1836628,wikiart,Realism,Reaper,train_and_test,TRUE,78696.jpg
Vincent van Gogh,1885,sketch and study,2197,2708,1786777,wikiart,Realism,Peasant Woman Lifting Potatoes ,train_and_test,TRUE,35744.jpg
Vincent van Gogh,1888,landscape,2198,2704,1850409,wikiart,Post-Impressionism,Garden Behind a House,train_and_test,FALSE,21934.jpg
Vincent van Gogh,1888,still life,2173,2728,1818256,wikiart,Post-Impressionism,Paul Gauguin s Armchair,train_and_test,FALSE,29124.jpg
Vincent van Gogh,1885,genre painting,2129,2780,1697191,wikiart,Realism,Digger in a Potato Field: February,train_and_test,TRUE,23522.jpg
Vincent van Gogh,1889,landscape,2738,2160,4753861,wikiart,Post-Impressionism,Mountains at Saint-Remy with Dark Cottage,train_and_test,FALSE,34660.jpg
Vincent van Gogh,1887,landscape,2713,2174,1741310,wikiart,Post-Impressionism,Roadway with Underpass The Viaduct,train_and_test,TRUE,61440.jpg
